1900>  <6224
1901>  <622c
1902>  <81e7
1903>  <74ef
1904>  <74f4
1905>  <74ff
1906>  <750f
1907>  <7511
1908>  <7513
1909>  <6534
190d>  <660a
190e>  <6619
190f>  <6772
1910>  <6603
1911>  <6615
1912>  <6600
1913>  <7085
1914>  <66f7
1915>  <661d
1916>  <6634
1917>  <6631
1918>  <6636
1919>  <6635
191a>  <8006
191b>  <665f
191c>  <6654
191d>  <6641
191e>  <664f
191f>  <6656
1920>  <6661
1921>  <6657
1922>  <6677
1923>  <6684
1924>  <668c
1925>  <66a7
1926>  <669d
1927>  <66be
192a>  <66e6
192b>  <66e9
192e>  <8d36
192f>  <8d3b
1930>  <8d3d
1931>  <8d40
1936>  <8d47
1937>  <8d4d
1938>  <8d55
1939>  <8d59
193a>  <89c7
1942>  <726e
1943>  <729f
1944>  <725d
1945>  <7266
1946>  <726f
1949>  <7284
194a>  <728b
194b>  <728d
194c>  <728f
194d>  <7292
194e>  <6308
194f>  <6332
1950>  <63b0
1951>  <643f
1952>  <64d8
1953>  <8004
1954>  <6bea
1955>  <6bf3
1956>  <6bfd
1957>  <6bf5
1958>  <6bf9
1959>  <6c05
195a>  <6c07
195b>  <6c06
195c>  <6c0d
195d>  <6c15
1961>  <6c21
1962>  <6c29
1963>  <6c24
1964>  <6c2a
1965>  <6c32
1966>  <6535
1967>  <6555
1968>  <656b
1969>  <724d
196a>  <7252
196b>  <7256
196c>  <7230
196d>  <8662
196e>  <5216
196f>  <809f
1970>  <809c
1971>  <8093
1972>  <80bc
1973>  <670a
1974>  <80bd
1975>  <80b1
1976>  <80ab
1977>  <80ad
1978>  <80b4
1979>  <80b7
197e>  <80db
197f>  <80c2
1980>  <80c4
1981>  <80d9
1982>  <80cd
1983>  <80d7
1984>  <6710
1985>  <80dd
1986>  <80eb
1987>  <80f1
1988>  <80f4
1989>  <80ed
198c>  <80f2
198d>  <80fc
198e>  <6715
198f>  <8112
1990>  <8c5a
1991>  <8136
1992>  <811e
1993>  <812c
1994>  <8118
1995>  <8132
1996>  <8148
1997>  <814c
1998>  <8153
1999>  <8174
199c>  <8171
199d>  <8160
199e>  <8169
19a1>  <816d
19a2>  <8167
19a3>  <584d
19a4>  <5ab5
19a5>  <8188
19a6>  <8182
19a7>  <8191
19a8>  <6ed5
19a9>  <81a3
19aa>  <81aa
19ab>  <81cc
19ac>  <6726
19ad>  <81ca
19ae>  <81bb
19af>  <81c1
19b0>  <81a6
19b1>  <6b24
19b2>  <6b37
19b3>  <6b39
19b4>  <6b43
19b5>  <6b46
19b6>  <6b59
19ba>  <98d5
19bd>  <6bb3
19be>  <5f40
19bf>  <6bc2
19c0>  <89f3
19c1>  <6590
19c2>  <9f51
19c3>  <6593
19c4>  <65bc
19c5>  <65c6
19c6>  <65c4
19c7>  <65c3
19c8>  <65cc
19c9>  <65ce
19ca>  <65d2
19cb>  <65d6
19cc>  <7080
19cd>  <709c
19ce>  <7096
19cf>  <709d
19d0>  <70bb
19d1>  <70c0
19d2>  <70b7
19d3>  <70ab
19d4>  <70b1
19d5>  <70e8
19d6>  <70ca
19d7>  <7110
19d8>  <7113
19d9>  <7116
19da>  <712f
19db>  <7131
19dc>  <7173
19dd>  <715c
19de>  <7168
19df>  <7145
19e0>  <7172
19e1>  <714a
19e2>  <7178
19e3>  <717a
19e4>  <7198
19e5>  <71b3
19e6>  <71b5
19e7>  <71a8
19e8>  <71a0
19e9>  <71e0
19ea>  <71d4
19eb>  <71e7
19ec>  <71f9
19ed>  <721d
19ee>  <7228
19ef>  <706c
19f0>  <7118
19f1>  <7166
19f2>  <71b9
19f3>  <623e
19f4>  <623d
19f5>  <6243
19f8>  <793b
19f9>  <7940
19fa>  <7946
19fb>  <7949
19fe>  <7953
19ff>  <795a
190a 190c 65ee
1928 1929 66db
192c 192d 8d32
1932 1933 8d45
1934 1935 8d48
193b 193d 89ca
193e 1941 89ce
1947 1948 727e
195e 1960 6c18
197a 197d 80e7
198a 198b 810d
199a 199b 8159
199f 19a0 817c
19b7 19b9 98d1
19bb 19bc 98d9
19f6 19f7 6248
19fc 19fd 795b
